t,state,state_idx
19681,"[3510,4095]",6
19682,"[3510,4095]",6
19683,"[3510,4095]",6
19684,"[3510,4095]",6
19685,"[3510,4095]",6
19686,"[3510,4095]",6
19687,"[3510,4095]",6
19688,"[3510,4095]",6
19689,"[3510,4095]",6
19690,"[3510,4095]",6
19691,"[3510,4095]",6
19692,"[3510,4095]",6
19693,"[3510,4095]",6
19694,"[3510,4095]",6
19695,"[3510,4095]",6
19696,"[3510,4095]",6
19697,"[3510,4095]",6
19698,"[3510,4095]",6
19699,"[3510,4095]",6
19700,"[3510,4095]",6
19701,"[3510,4095]",6
19702,"[3510,4095]",6
19703,"[3510,4095]",6
19704,"[3510,4095]",6
19705,"[3510,4095]",6
19706,"[3510,4095]",6
19707,"[3510,4095]",6
19708,"[3510,4095]",6
19709,"[3510,4095]",6
19710,"[2340,2925)",4
19711,"[1755,2340)",3
19712,"[1170,1755)",2
19713,"[1170,1755)",2
19714,"[3510,4095]",6
19715,"[3510,4095]",6
19716,"[3510,4095]",6
19717,"[3510,4095]",6
19718,"[3510,4095]",6
19719,"[3510,4095]",6
19720,"[3510,4095]",6
19721,"[3510,4095]",6
19722,"[1170,1755)",2
19723,"[1170,1755)",2
19724,"[1170,1755)",2
19725,"[1170,1755)",2
19726,"[3510,4095]",6
19727,"[3510,4095]",6
19728,"[3510,4095]",6
19729,"[3510,4095]",6
19730,"[3510,4095]",6
19731,"[3510,4095]",6
19732,"[3510,4095]",6
19733,"[3510,4095]",6
19734,"[3510,4095]",6
19735,"[3510,4095]",6
19736,"[1170,1755)",2
19737,"[3510,4095]",6
19738,"[3510,4095]",6
19739,"[3510,4095]",6
19740,"[3510,4095]",6
19741,"[3510,4095]",6
19742,"[3510,4095]",6
19743,"[3510,4095]",6
19744,"[3510,4095]",6
19745,"[3510,4095]",6
19746,"[3510,4095]",6
19747,"[3510,4095]",6
19748,"[3510,4095]",6
19749,"[3510,4095]",6
19750,"[3510,4095]",6
19751,"[3510,4095]",6
19752,"[1755,2340)",3
19753,"[1755,2340)",3
19754,"[3510,4095]",6
19755,"[3510,4095]",6
19756,"[3510,4095]",6
19757,"[3510,4095]",6
19758,"[3510,4095]",6
19759,"[3510,4095]",6
19760,"[3510,4095]",6
19761,"[3510,4095]",6
19762,"[3510,4095]",6
19763,"[3510,4095]",6
19764,"[3510,4095]",6
19765,"[3510,4095]",6
19766,"[1755,2340)",3
19767,"[3510,4095]",6
19768,"[3510,4095]",6
19769,"[3510,4095]",6
19770,"[3510,4095]",6
19771,"[3510,4095]",6
19772,"[3510,4095]",6
19773,"[3510,4095]",6
19774,"[3510,4095]",6
19775,"[3510,4095]",6
19776,"[3510,4095]",6
19777,"[3510,4095]",6
19778,"[3510,4095]",6
19779,"[3510,4095]",6
19780,"[3510,4095]",6
19781,"[3510,4095]",6
19782,"[3510,4095]",6
19783,"[3510,4095]",6
19784,"[3510,4095]",6
19785,"[3510,4095]",6
19786,"[3510,4095]",6
19787,"[3510,4095]",6
19788,"[3510,4095]",6
19789,"[3510,4095]",6
19790,"[3510,4095]",6
19791,"[3510,4095]",6
19792,"[3510,4095]",6
19793,"[3510,4095]",6
19794,"[3510,4095]",6
19795,"[3510,4095]",6
19796,"[3510,4095]",6
19797,"[3510,4095]",6
19798,"[0,585)",0
19799,"[0,585)",0
19800,"[0,585)",0
19801,"[0,585)",0
19802,"[0,585)",0
19803,"[0,585)",0
19804,"[0,585)",0
19805,"[0,585)",0
19806,"[0,585)",0
19807,"[0,585)",0
19808,"[0,585)",0
19809,"[3510,4095]",6
19810,"[3510,4095]",6
19811,"[3510,4095]",6
19812,"[3510,4095]",6
19813,"[3510,4095]",6
19814,"[3510,4095]",6
19815,"[3510,4095]",6
19816,"[3510,4095]",6
19817,"[3510,4095]",6
19818,"[1755,2340)",3
19819,"[1170,1755)",2
19820,"[1170,1755)",2
19821,"[1170,1755)",2
19822,"[3510,4095]",6
19823,"[585,1170)",1
19824,"[585,1170)",1
19825,"[1170,1755)",2
19826,"[1170,1755)",2
19827,"[1755,2340)",3
19828,"[2925,3510)",5
19829,"[2340,2925)",4
19830,"[585,1170)",1
19831,"[585,1170)",1
19832,"[585,1170)",1
19833,"[1170,1755)",2
19834,"[3510,4095]",6
19835,"[3510,4095]",6
19836,"[1755,2340)",3
19837,"[1170,1755)",2
19838,"[1170,1755)",2
19839,"[1170,1755)",2
19840,"[1170,1755)",2
19841,"[1170,1755)",2
19842,"[1170,1755)",2
19843,"[3510,4095]",6
19844,"[3510,4095]",6
19845,"[3510,4095]",6
19846,"[1170,1755)",2
19847,"[1170,1755)",2
19848,"[1170,1755)",2
19849,"[1170,1755)",2
19850,"[1170,1755)",2
19851,"[585,1170)",1
19852,"[1755,2340)",3
19853,"[1170,1755)",2
19854,"[1170,1755)",2
19855,"[1755,2340)",3
19856,"[1170,1755)",2
19857,"[1170,1755)",2
19858,"[1170,1755)",2
19859,"[1170,1755)",2
19860,"[1170,1755)",2
19861,"[1170,1755)",2
19862,"[1170,1755)",2
19863,"[1170,1755)",2
19864,"[1170,1755)",2
19865,"[3510,4095]",6
19866,"[3510,4095]",6
19867,"[3510,4095]",6
19868,"[3510,4095]",6
19869,"[3510,4095]",6
19870,"[3510,4095]",6
19871,"[3510,4095]",6
19872,"[3510,4095]",6
19873,"[3510,4095]",6
19874,"[3510,4095]",6
19875,"[3510,4095]",6
19876,"[3510,4095]",6
19877,"[3510,4095]",6
19878,"[3510,4095]",6
19879,"[3510,4095]",6
19880,"[3510,4095]",6
19881,"[3510,4095]",6
19882,"[3510,4095]",6
19883,"[3510,4095]",6
19884,"[3510,4095]",6
19885,"[3510,4095]",6
19886,"[3510,4095]",6
19887,"[3510,4095]",6
19888,"[3510,4095]",6
19889,"[3510,4095]",6
19890,"[3510,4095]",6
19891,"[3510,4095]",6
19892,"[3510,4095]",6
19893,"[3510,4095]",6
19894,"[3510,4095]",6
19895,"[3510,4095]",6
19896,"[3510,4095]",6
19897,"[3510,4095]",6
19898,"[3510,4095]",6
19899,"[3510,4095]",6
19900,"[3510,4095]",6
19901,"[3510,4095]",6
19902,"[3510,4095]",6
19903,"[3510,4095]",6
19904,"[3510,4095]",6
19905,"[3510,4095]",6
19906,"[3510,4095]",6
19907,"[3510,4095]",6
19908,"[3510,4095]",6
19909,"[3510,4095]",6
19910,"[3510,4095]",6
19911,"[3510,4095]",6
19912,"[3510,4095]",6
19913,"[3510,4095]",6
19914,"[3510,4095]",6
19915,"[3510,4095]",6
19916,"[3510,4095]",6
19917,"[3510,4095]",6
19918,"[3510,4095]",6
19919,"[3510,4095]",6
19920,"[3510,4095]",6
19921,"[3510,4095]",6
19922,"[3510,4095]",6
19923,"[3510,4095]",6
19924,"[3510,4095]",6
19925,"[3510,4095]",6
19926,"[3510,4095]",6
19927,"[3510,4095]",6
19928,"[3510,4095]",6
19929,"[1755,2340)",3
19930,"[1170,1755)",2
19931,"[1170,1755)",2
19932,"[1755,2340)",3
19933,"[1755,2340)",3
19934,"[1755,2340)",3
19935,"[1170,1755)",2
19936,"[1170,1755)",2
19937,"[2340,2925)",4
19938,"[1170,1755)",2
19939,"[1170,1755)",2
19940,"[2925,3510)",5
19941,"[3510,4095]",6
19942,"[3510,4095]",6
19943,"[3510,4095]",6
19944,"[3510,4095]",6
19945,"[3510,4095]",6
19946,"[3510,4095]",6
19947,"[3510,4095]",6
19948,"[3510,4095]",6
19949,"[3510,4095]",6
19950,"[3510,4095]",6
19951,"[3510,4095]",6
19952,"[3510,4095]",6
19953,"[3510,4095]",6
19954,"[3510,4095]",6
19955,"[3510,4095]",6
19956,"[3510,4095]",6
19957,"[3510,4095]",6
19958,"[3510,4095]",6
19959,"[3510,4095]",6
19960,"[3510,4095]",6
19961,"[3510,4095]",6
19962,"[3510,4095]",6
19963,"[3510,4095]",6
19964,"[3510,4095]",6
19965,"[3510,4095]",6
19966,"[3510,4095]",6
19967,"[3510,4095]",6
19968,"[3510,4095]",6
19969,"[3510,4095]",6
19970,"[3510,4095]",6
19971,"[3510,4095]",6
19972,"[3510,4095]",6
19973,"[3510,4095]",6
19974,"[3510,4095]",6
19975,"[3510,4095]",6
19976,"[3510,4095]",6
19977,"[3510,4095]",6
19978,"[3510,4095]",6
19979,"[3510,4095]",6
19980,"[3510,4095]",6
19981,"[3510,4095]",6
19982,"[3510,4095]",6
19983,"[3510,4095]",6
19984,"[3510,4095]",6
19985,"[3510,4095]",6
19986,"[3510,4095]",6
19987,"[3510,4095]",6
19988,"[3510,4095]",6
19989,"[3510,4095]",6
19990,"[3510,4095]",6
19991,"[3510,4095]",6
19992,"[3510,4095]",6
19993,"[3510,4095]",6
19994,"[3510,4095]",6
19995,"[3510,4095]",6
19996,"[3510,4095]",6
19997,"[3510,4095]",6
19998,"[3510,4095]",6
19999,"[3510,4095]",6
20000,"[3510,4095]",6
20001,"[3510,4095]",6
20002,"[3510,4095]",6
20003,"[3510,4095]",6
20004,"[3510,4095]",6
20005,"[3510,4095]",6
20006,"[3510,4095]",6
20007,"[3510,4095]",6
20008,"[3510,4095]",6
20009,"[3510,4095]",6
20010,"[3510,4095]",6
20011,"[3510,4095]",6
20012,"[3510,4095]",6
20013,"[3510,4095]",6
20014,"[3510,4095]",6
20015,"[3510,4095]",6
20016,"[3510,4095]",6
20017,"[3510,4095]",6
20018,"[3510,4095]",6
20019,"[3510,4095]",6
20020,"[3510,4095]",6
20021,"[3510,4095]",6
20022,"[1170,1755)",2
20023,"[1170,1755)",2
20024,"[1170,1755)",2
20025,"[1170,1755)",2
20026,"[1170,1755)",2
20027,"[1170,1755)",2
20028,"[1170,1755)",2
20029,"[1170,1755)",2
20030,"[1170,1755)",2
20031,"[1170,1755)",2
20032,"[3510,4095]",6
20033,"[3510,4095]",6
20034,"[3510,4095]",6
20035,"[3510,4095]",6
20036,"[1170,1755)",2
20037,"[1170,1755)",2
20038,"[1170,1755)",2
20039,"[1755,2340)",3
20040,"[3510,4095]",6
20041,"[3510,4095]",6
20042,"[3510,4095]",6
20043,"[3510,4095]",6
20044,"[3510,4095]",6
20045,"[3510,4095]",6
20046,"[3510,4095]",6
20047,"[3510,4095]",6
20048,"[3510,4095]",6
20049,"[3510,4095]",6
20050,"[3510,4095]",6
20051,"[3510,4095]",6
20052,"[3510,4095]",6
20053,"[3510,4095]",6
20054,"[3510,4095]",6
20055,"[3510,4095]",6
20056,"[3510,4095]",6
20057,"[3510,4095]",6
20058,"[3510,4095]",6
20059,"[3510,4095]",6
20060,"[3510,4095]",6
20061,"[3510,4095]",6
20062,"[3510,4095]",6
20063,"[3510,4095]",6
20064,"[3510,4095]",6
20065,"[3510,4095]",6
20066,"[3510,4095]",6
20067,"[3510,4095]",6
20068,"[3510,4095]",6
20069,"[3510,4095]",6
20070,"[3510,4095]",6
20071,"[3510,4095]",6
20072,"[3510,4095]",6
20073,"[3510,4095]",6
20074,"[3510,4095]",6
20075,"[3510,4095]",6
20076,"[3510,4095]",6
20077,"[3510,4095]",6
20078,"[3510,4095]",6
20079,"[0,585)",0
20080,"[0,585)",0
20081,"[0,585)",0
20082,"[0,585)",0
20083,"[0,585)",0
20084,"[0,585)",0
20085,"[0,585)",0
20086,"[0,585)",0
20087,"[0,585)",0
20088,"[0,585)",0
20089,"[0,585)",0
20090,"[0,585)",0
20091,"[3510,4095]",6
20092,"[3510,4095]",6
20093,"[3510,4095]",6
20094,"[3510,4095]",6
20095,"[3510,4095]",6
20096,"[3510,4095]",6
20097,"[3510,4095]",6
20098,"[3510,4095]",6
20099,"[3510,4095]",6
20100,"[3510,4095]",6
20101,"[3510,4095]",6
20102,"[3510,4095]",6
20103,"[3510,4095]",6
20104,"[3510,4095]",6
20105,"[3510,4095]",6
20106,"[3510,4095]",6
20107,"[3510,4095]",6
20108,"[3510,4095]",6
20109,"[3510,4095]",6
20110,"[3510,4095]",6
20111,"[3510,4095]",6
20112,"[3510,4095]",6
20113,"[3510,4095]",6
20114,"[3510,4095]",6
20115,"[3510,4095]",6
20116,"[3510,4095]",6
20117,"[3510,4095]",6
20118,"[3510,4095]",6
20119,"[3510,4095]",6
20120,"[3510,4095]",6
20121,"[3510,4095]",6
20122,"[3510,4095]",6
20123,"[3510,4095]",6
20124,"[3510,4095]",6
20125,"[3510,4095]",6
20126,"[3510,4095]",6
20127,"[3510,4095]",6
20128,"[3510,4095]",6
20129,"[3510,4095]",6
20130,"[3510,4095]",6
20131,"[3510,4095]",6
20132,"[3510,4095]",6
20133,"[3510,4095]",6
20134,"[3510,4095]",6
20135,"[3510,4095]",6
20136,"[3510,4095]",6
20137,"[3510,4095]",6
20138,"[3510,4095]",6
20139,"[3510,4095]",6
20140,"[3510,4095]",6
20141,"[3510,4095]",6
20142,"[3510,4095]",6
20143,"[3510,4095]",6
20144,"[3510,4095]",6
20145,"[3510,4095]",6
20146,"[3510,4095]",6
20147,"[3510,4095]",6
20148,"[3510,4095]",6
20149,"[3510,4095]",6
20150,"[3510,4095]",6
20151,"[3510,4095]",6
20152,"[3510,4095]",6
20153,"[3510,4095]",6
20154,"[3510,4095]",6
20155,"[3510,4095]",6
20156,"[3510,4095]",6
20157,"[3510,4095]",6
20158,"[3510,4095]",6
20159,"[3510,4095]",6
20160,"[3510,4095]",6
20161,"[3510,4095]",6
20162,"[585,1170)",1
20163,"[585,1170)",1
20164,"[585,1170)",1
20165,"[585,1170)",1
20166,"[585,1170)",1
20167,"[3510,4095]",6
20168,"[1170,1755)",2
20169,"[1170,1755)",2
20170,"[1170,1755)",2
20171,"[1170,1755)",2
20172,"[1170,1755)",2
20173,"[1170,1755)",2
20174,"[1170,1755)",2
20175,"[1170,1755)",2
20176,"[1170,1755)",2
20177,"[1170,1755)",2
20178,"[1170,1755)",2
20179,"[1170,1755)",2
20180,"[1170,1755)",2
20181,"[3510,4095]",6
20182,"[3510,4095]",6
20183,"[3510,4095]",6
20184,"[3510,4095]",6
20185,"[3510,4095]",6
20186,"[3510,4095]",6
20187,"[3510,4095]",6
20188,"[3510,4095]",6
20189,"[3510,4095]",6
20190,"[3510,4095]",6
20191,"[3510,4095]",6
20192,"[3510,4095]",6
20193,"[3510,4095]",6
20194,"[1755,2340)",3
20195,"[1170,1755)",2
20196,"[1170,1755)",2
20197,"[1170,1755)",2
20198,"[585,1170)",1
20199,"[585,1170)",1
20200,"[585,1170)",1
20201,"[585,1170)",1
20202,"[3510,4095]",6
20203,"[3510,4095]",6
20204,"[3510,4095]",6
20205,"[3510,4095]",6
20206,"[3510,4095]",6
20207,"[3510,4095]",6
20208,"[3510,4095]",6
20209,"[3510,4095]",6
20210,"[3510,4095]",6
20211,"[3510,4095]",6
20212,"[3510,4095]",6
20213,"[3510,4095]",6
20214,"[3510,4095]",6
20215,"[3510,4095]",6
20216,"[3510,4095]",6
20217,"[3510,4095]",6
20218,"[3510,4095]",6
20219,"[3510,4095]",6
20220,"[3510,4095]",6
20221,"[3510,4095]",6
20222,"[3510,4095]",6
20223,"[3510,4095]",6
20224,"[3510,4095]",6
20225,"[1170,1755)",2
20226,"[1170,1755)",2
20227,"[1170,1755)",2
20228,"[1170,1755)",2
20229,"[1170,1755)",2
20230,"[3510,4095]",6
20231,"[3510,4095]",6
20232,"[3510,4095]",6
20233,"[3510,4095]",6
20234,"[3510,4095]",6
20235,"[3510,4095]",6
20236,"[3510,4095]",6
20237,"[3510,4095]",6
20238,"[3510,4095]",6
20239,"[3510,4095]",6
20240,"[3510,4095]",6
20241,"[3510,4095]",6
20242,"[3510,4095]",6
20243,"[3510,4095]",6
20244,"[1755,2340)",3
20245,"[3510,4095]",6
20246,"[2340,2925)",4
20247,"[3510,4095]",6
20248,"[2340,2925)",4
20249,"[2340,2925)",4
20250,"[1170,1755)",2
20251,"[1170,1755)",2
20252,"[1755,2340)",3
20253,"[3510,4095]",6
20254,"[3510,4095]",6
20255,"[3510,4095]",6
20256,"[3510,4095]",6
20257,"[3510,4095]",6
20258,"[3510,4095]",6
20259,"[3510,4095]",6
20260,"[3510,4095]",6
20261,"[3510,4095]",6
20262,"[3510,4095]",6
20263,"[3510,4095]",6
20264,"[3510,4095]",6
20265,"[3510,4095]",6
20266,"[3510,4095]",6
20267,"[3510,4095]",6
20268,"[3510,4095]",6
20269,"[3510,4095]",6
20270,"[3510,4095]",6
20271,"[3510,4095]",6
20272,"[3510,4095]",6
20273,"[1170,1755)",2
20274,"[1170,1755)",2
20275,"[585,1170)",1
20276,"[585,1170)",1
20277,"[2340,2925)",4
20278,"[1170,1755)",2
20279,"[1170,1755)",2
20280,"[1170,1755)",2
20281,"[1170,1755)",2
20282,"[3510,4095]",6
20283,"[3510,4095]",6
20284,"[3510,4095]",6
20285,"[3510,4095]",6
20286,"[3510,4095]",6
20287,"[3510,4095]",6
20288,"[3510,4095]",6
20289,"[3510,4095]",6
20290,"[3510,4095]",6
20291,"[3510,4095]",6
20292,"[3510,4095]",6
20293,"[3510,4095]",6
20294,"[3510,4095]",6
20295,"[3510,4095]",6
20296,"[3510,4095]",6
20297,"[3510,4095]",6
20298,"[3510,4095]",6
20299,"[3510,4095]",6
20300,"[3510,4095]",6
20301,"[3510,4095]",6
20302,"[3510,4095]",6
20303,"[3510,4095]",6
20304,"[3510,4095]",6
20305,"[3510,4095]",6
20306,"[3510,4095]",6
20307,"[3510,4095]",6
20308,"[3510,4095]",6
20309,"[3510,4095]",6
20310,"[3510,4095]",6
20311,"[3510,4095]",6
20312,"[3510,4095]",6
20313,"[3510,4095]",6
20314,"[3510,4095]",6
20315,"[3510,4095]",6
20316,"[3510,4095]",6
20317,"[3510,4095]",6
20318,"[1755,2340)",3
20319,"[1170,1755)",2
20320,"[1170,1755)",2
20321,"[1755,2340)",3
20322,"[3510,4095]",6
20323,"[3510,4095]",6
20324,"[3510,4095]",6
20325,"[3510,4095]",6
20326,"[3510,4095]",6
20327,"[3510,4095]",6
20328,"[2925,3510)",5
20329,"[3510,4095]",6
20330,"[3510,4095]",6
20331,"[3510,4095]",6
20332,"[3510,4095]",6
20333,"[3510,4095]",6
20334,"[3510,4095]",6
20335,"[3510,4095]",6
20336,"[2340,2925)",4
20337,"[1170,1755)",2
20338,"[1170,1755)",2
20339,"[1170,1755)",2
20340,"[1170,1755)",2
20341,"[3510,4095]",6
20342,"[3510,4095]",6
20343,"[3510,4095]",6
20344,"[3510,4095]",6
20345,"[3510,4095]",6
20346,"[3510,4095]",6
20347,"[3510,4095]",6
20348,"[3510,4095]",6
20349,"[3510,4095]",6
20350,"[3510,4095]",6
20351,"[3510,4095]",6
20352,"[3510,4095]",6
20353,"[3510,4095]",6
20354,"[3510,4095]",6
20355,"[3510,4095]",6
20356,"[3510,4095]",6
20357,"[3510,4095]",6
20358,"[3510,4095]",6
20359,"[3510,4095]",6
20360,"[1170,1755)",2
20361,"[1170,1755)",2
20362,"[1170,1755)",2
20363,"[3510,4095]",6
20364,"[3510,4095]",6
20365,"[3510,4095]",6
20366,"[3510,4095]",6
20367,"[3510,4095]",6
20368,"[3510,4095]",6
20369,"[3510,4095]",6
20370,"[3510,4095]",6
20371,"[3510,4095]",6
20372,"[3510,4095]",6
20373,"[3510,4095]",6
20374,"[3510,4095]",6
20375,"[3510,4095]",6
20376,"[3510,4095]",6
20377,"[3510,4095]",6
20378,"[3510,4095]",6
20379,"[3510,4095]",6
20380,"[3510,4095]",6
20381,"[3510,4095]",6
20382,"[3510,4095]",6
20383,"[3510,4095]",6
20384,"[3510,4095]",6
20385,"[3510,4095]",6
20386,"[585,1170)",1
20387,"[585,1170)",1
20388,"[585,1170)",1
20389,"[585,1170)",1
20390,"[585,1170)",1
20391,"[585,1170)",1
20392,"[585,1170)",1
20393,"[585,1170)",1
20394,"[585,1170)",1
20395,"[1170,1755)",2
20396,"[585,1170)",1
20397,"[585,1170)",1
20398,"[1170,1755)",2
20399,"[1170,1755)",2
20400,"[1170,1755)",2
20401,"[1170,1755)",2
20402,"[1170,1755)",2
20403,"[3510,4095]",6
20404,"[3510,4095]",6
20405,"[3510,4095]",6
20406,"[3510,4095]",6
20407,"[3510,4095]",6
20408,"[3510,4095]",6
20409,"[3510,4095]",6
20410,"[3510,4095]",6
20411,"[3510,4095]",6
20412,"[3510,4095]",6
20413,"[3510,4095]",6
20414,"[3510,4095]",6
20415,"[3510,4095]",6
20416,"[1170,1755)",2
20417,"[1170,1755)",2
20418,"[1170,1755)",2
20419,"[1170,1755)",2
20420,"[1170,1755)",2
20421,"[1170,1755)",2
20422,"[1170,1755)",2
20423,"[1170,1755)",2
20424,"[1170,1755)",2
20425,"[1170,1755)",2
20426,"[1170,1755)",2
20427,"[1170,1755)",2
20428,"[1170,1755)",2
20429,"[1170,1755)",2
20430,"[1170,1755)",2
20431,"[1170,1755)",2
20432,"[1170,1755)",2
20433,"[3510,4095]",6
20434,"[3510,4095]",6
20435,"[3510,4095]",6
20436,"[3510,4095]",6
20437,"[3510,4095]",6
20438,"[3510,4095]",6
20439,"[3510,4095]",6
20440,"[3510,4095]",6
20441,"[3510,4095]",6
20442,"[3510,4095]",6
20443,"[3510,4095]",6
20444,"[3510,4095]",6
20445,"[3510,4095]",6
20446,"[3510,4095]",6
20447,"[3510,4095]",6
20448,"[3510,4095]",6
20449,"[3510,4095]",6
20450,"[3510,4095]",6
20451,"[3510,4095]",6
20452,"[3510,4095]",6
20453,"[3510,4095]",6
20454,"[3510,4095]",6
20455,"[3510,4095]",6
20456,"[3510,4095]",6
20457,"[3510,4095]",6
20458,"[1170,1755)",2
20459,"[1170,1755)",2
20460,"[3510,4095]",6
20461,"[3510,4095]",6
20462,"[3510,4095]",6
20463,"[3510,4095]",6
20464,"[3510,4095]",6
20465,"[3510,4095]",6
20466,"[3510,4095]",6
20467,"[3510,4095]",6
20468,"[3510,4095]",6
20469,"[3510,4095]",6
20470,"[3510,4095]",6
20471,"[3510,4095]",6
20472,"[3510,4095]",6
20473,"[3510,4095]",6
20474,"[3510,4095]",6
20475,"[3510,4095]",6
20476,"[3510,4095]",6
20477,"[3510,4095]",6
20478,"[3510,4095]",6
20479,"[3510,4095]",6
20480,"[3510,4095]",6
20481,"[3510,4095]",6
20482,"[3510,4095]",6
20483,"[3510,4095]",6
20484,"[2340,2925)",4
20485,"[1755,2340)",3
20486,"[3510,4095]",6
20487,"[3510,4095]",6
20488,"[3510,4095]",6
20489,"[3510,4095]",6
20490,"[3510,4095]",6
20491,"[3510,4095]",6
20492,"[3510,4095]",6
20493,"[3510,4095]",6
20494,"[3510,4095]",6
20495,"[3510,4095]",6
20496,"[3510,4095]",6
20497,"[3510,4095]",6
20498,"[1755,2340)",3
20499,"[2340,2925)",4
20500,"[3510,4095]",6
20501,"[3510,4095]",6
20502,"[3510,4095]",6
20503,"[3510,4095]",6
20504,"[3510,4095]",6
20505,"[3510,4095]",6
20506,"[3510,4095]",6
20507,"[3510,4095]",6
20508,"[3510,4095]",6
20509,"[3510,4095]",6
20510,"[3510,4095]",6
20511,"[3510,4095]",6
20512,"[3510,4095]",6
20513,"[3510,4095]",6
20514,"[3510,4095]",6
20515,"[1170,1755)",2
20516,"[1170,1755)",2
20517,"[1170,1755)",2
20518,"[1170,1755)",2
20519,"[0,585)",0
20520,"[0,585)",0
20521,"[0,585)",0
20522,"[0,585)",0
20523,"[0,585)",0
20524,"[0,585)",0
20525,"[0,585)",0
20526,"[0,585)",0
20527,"[0,585)",0
20528,"[0,585)",0
20529,"[0,585)",0
20530,"[0,585)",0
20531,"[0,585)",0
20532,"[0,585)",0
20533,"[0,585)",0
20534,"[0,585)",0
20535,"[0,585)",0
20536,"[0,585)",0
20537,"[0,585)",0
20538,"[0,585)",0
20539,"[0,585)",0
20540,"[3510,4095]",6
20541,"[3510,4095]",6
20542,"[3510,4095]",6
20543,"[3510,4095]",6
20544,"[3510,4095]",6
20545,"[3510,4095]",6
20546,"[3510,4095]",6
20547,"[3510,4095]",6
20548,"[3510,4095]",6
20549,"[3510,4095]",6
20550,"[3510,4095]",6
20551,"[3510,4095]",6
20552,"[3510,4095]",6
20553,"[3510,4095]",6
20554,"[3510,4095]",6
20555,"[3510,4095]",6
20556,"[3510,4095]",6
20557,"[3510,4095]",6
20558,"[3510,4095]",6
20559,"[1170,1755)",2
20560,"[1755,2340)",3
20561,"[1755,2340)",3
20562,"[2340,2925)",4
20563,"[3510,4095]",6
20564,"[3510,4095]",6
20565,"[3510,4095]",6
20566,"[1170,1755)",2
20567,"[1170,1755)",2
20568,"[1170,1755)",2
20569,"[3510,4095]",6
20570,"[1755,2340)",3
20571,"[1755,2340)",3
20572,"[3510,4095]",6
20573,"[3510,4095]",6
20574,"[3510,4095]",6
20575,"[3510,4095]",6
20576,"[3510,4095]",6
20577,"[3510,4095]",6
20578,"[3510,4095]",6
20579,"[3510,4095]",6
20580,"[1170,1755)",2
20581,"[1170,1755)",2
20582,"[1170,1755)",2
20583,"[3510,4095]",6
20584,"[3510,4095]",6
20585,"[3510,4095]",6
20586,"[3510,4095]",6
20587,"[3510,4095]",6
20588,"[3510,4095]",6
20589,"[3510,4095]",6
20590,"[3510,4095]",6
20591,"[3510,4095]",6
20592,"[1170,1755)",2
20593,"[1170,1755)",2
20594,"[1170,1755)",2
20595,"[1170,1755)",2
20596,"[1170,1755)",2
20597,"[3510,4095]",6
20598,"[3510,4095]",6
20599,"[1755,2340)",3
20600,"[3510,4095]",6
20601,"[3510,4095]",6
20602,"[3510,4095]",6
20603,"[3510,4095]",6
20604,"[3510,4095]",6
20605,"[585,1170)",1
20606,"[585,1170)",1
20607,"[1170,1755)",2
20608,"[1170,1755)",2
20609,"[1170,1755)",2
20610,"[1170,1755)",2
20611,"[3510,4095]",6
20612,"[3510,4095]",6
20613,"[3510,4095]",6
20614,"[1170,1755)",2
20615,"[1170,1755)",2
20616,"[1170,1755)",2
20617,"[1170,1755)",2
20618,"[3510,4095]",6
20619,"[0,585)",0
20620,"[0,585)",0
20621,"[0,585)",0
20622,"[0,585)",0
20623,"[0,585)",0
20624,"[0,585)",0
20625,"[0,585)",0
20626,"[0,585)",0
20627,"[0,585)",0
20628,"[0,585)",0
20629,"[0,585)",0
20630,"[1170,1755)",2
20631,"[1170,1755)",2
20632,"[1170,1755)",2
20633,"[3510,4095]",6
20634,"[3510,4095]",6
20635,"[3510,4095]",6
20636,"[3510,4095]",6
20637,"[3510,4095]",6
20638,"[3510,4095]",6
20639,"[3510,4095]",6
20640,"[3510,4095]",6
20641,"[3510,4095]",6
20642,"[3510,4095]",6
20643,"[3510,4095]",6
20644,"[1755,2340)",3
20645,"[3510,4095]",6
20646,"[3510,4095]",6
20647,"[3510,4095]",6
20648,"[3510,4095]",6
20649,"[3510,4095]",6
20650,"[3510,4095]",6
